Month,NIRBRS Crime,NIRBRS Crime Category,Frequency All Neighborhoods,Frequency % All Neighborhoods,Frequency at 75252,Frequency % at 75252,Frequency at 75248,Frequency % at 75248,Frequency at 75246,Frequency % at 75246,Frequency at 75243,Frequency % at 75243,Frequency at 75042,Frequency % at 75042,Frequency at 75216,Frequency % at 75216,Frequency at 75115,Frequency % at 75115,Frequency at 75062,Frequency % at 75062,Frequency at 75212,Frequency % at 75212,Frequency at 75137,Frequency % at 75137,Frequency at 75211,Frequency % at 75211,Frequency at 75229,Frequency % at 75229,Frequency at 75231,Frequency % at 75231,Frequency at 75041,Frequency % at 75041,Frequency at 75206,Frequency % at 75206,Frequency at 75247,Frequency % at 75247,Frequency at 75220,Frequency % at 75220,Frequency at 75149,Frequency % at 75149,Frequency at 75210,Frequency % at 75210,Frequency at 75104,Frequency % at 75104,Frequency at 75001,Frequency % at 75001,Frequency at 75251,Frequency % at 75251,Frequency at 75080,Frequency % at 75080,Frequency at 75204,Frequency % at 75204,Frequency at 75006,Frequency % at 75006,Frequency at 75254,Frequency % at 75254,Frequency at 75218,Frequency % at 75218,Frequency at 75116,Frequency % at 75116,Frequency at 75287,Frequency % at 75287,Frequency at 75234,Frequency % at 75234,Frequency at 75209,Frequency % at 75209,Frequency at 75202,Frequency % at 75202,Frequency at 75141,Frequency % at 75141,Frequency at 75233,Frequency % at 75233,Frequency at 75244,Frequency % at 75244,Frequency at 75232,Frequency % at 75232,Frequency at 75270,Frequency % at 75270,Frequency at 75228,Frequency % at 75228,Frequency at 75227,Frequency % at 75227,Frequency at 75240,Frequency % at 75240,Frequency at 75019,Frequency % at 75019,Frequency at 75208,Frequency % at 75208,Frequency at 75201,Frequency % at 75201,Frequency at 75052,Frequency % at 75052,Frequency at 75214,Frequency % at 75214,Frequency at 75219,Frequency % at 75219,Frequency at 75217,Frequency % at 75217,Frequency at 75225,Frequency % at 75225,Frequency at 75238,Frequency % at 75238,Frequency at 75051,Frequency % at 75051,Frequency at 75063,Frequency % at 75063,Frequency at 75007,Frequency % at 75007,Frequency at 75226,Frequency % at 75226,Frequency at 75203,Frequency % at 75203,Frequency at 75134,Frequency % at 75134,Frequency at 75236,Frequency % at 75236,Frequency at 75224,Frequency % at 75224,Frequency at 75207,Frequency % at 75207,Frequency at 75205,Frequency % at 75205,Frequency at 75230,Frequency % at 75230,Frequency at 75253,Frequency % at 75253,Frequency at 75235,Frequency % at 75235,Frequency at 75159,Frequency % at 75159,Frequency at 75081,Frequency % at 75081,Frequency at 75249,Frequency % at 75249,Frequency at 75241,Frequency % at 75241,Frequency at 75215,Frequency % at 75215,Frequency at 75237,Frequency % at 75237,Frequency at 75223,Frequency % at 75223
9,HUMAN TRAFFICKING,BURGLARY/ BREAKING & ENTERING,599,0.81,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
9,HUMAN TRAFFICKING,WEAPON LAW VIOLATIONS,65,0.09,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
9,HUMAN TRAFFICKING,EMBEZZELMENT,32,0.04,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
9,HUMAN TRAFFICKING,KIDNAPPING/ ABDUCTION,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
9,HUMAN TRAFFICKING,ARSON,22,0.03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
9,HUMAN TRAFFICKING,COUNTERFEITING / FORGERY,30,0.04,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
9,HUMAN TRAFFICKING,HOMICIDE OFFENSES,9,0.01,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
9,HUMAN TRAFFICKING,GAMBLING OFFENSES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
9,HUMAN TRAFFICKING,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,758,1.02,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
9,HUMAN TRAFFICKING,STOLEN PROPERTY OFFENSES,19,0.03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
9,HUMAN TRAFFICKING,PORNOGRAPHY/ OBSCENE MATERIAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
9,HUMAN TRAFFICKING,LARCENY/ THEFT OFFENSES,2223,2.99,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
9,HUMAN TRAFFICKING,FRAUD OFFENSES,107,0.14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
9,HUMAN TRAFFICKING,ASSAULT OFFENSES,642,0.86,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
9,KIDNAPPING/ ABDUCTION,MOTOR VEHICLE THEFT,1005,1.35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0.18,0,0,,,,,0,0,0,0,1,0.04,0,0,0,0
9,KIDNAPPING/ ABDUCTION,BRIBERY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0.18,0,0,,,,,0,0,0,0,1,0.04,0,0,0,0
9,KIDNAPPING/ ABDUCTION,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,758,1.02,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0.18,0,0,,,,,0,0,0,0,1,0.04,0,0,0,0
9,KIDNAPPING/ ABDUCTION,ASSAULT OFFENSES,642,0.86,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0.18,0,0,,,,,0,0,0,0,1,0.04,0,0,0,0
9,KIDNAPPING/ ABDUCTION,HUMAN TRAFFICKING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0.18,0,0,,,,,0,0,0,0,1,0.04,0,0,0,0
9,KIDNAPPING/ ABDUCTION,ANIMAL OFFENSES,8,0.01,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0.18,0,0,,,,,0,0,0,0,1,0.04,0,0,0,0
9,KIDNAPPING/ ABDUCTION,EMBEZZELMENT,32,0.04,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0.18,0,0,,,,,0,0,0,0,1,0.04,0,0,0,0
9,KIDNAPPING/ ABDUCTION,EXTORTION/ BLACKMAIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0.18,0,0,,,,,0,0,0,0,1,0.04,0,0,0,0
9,KIDNAPPING/ ABDUCTION,LARCENY/ THEFT OFFENSES,2223,2.99,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0.18,0,0,,,,,0,0,0,0,1,0.04,0,0,0,0
9,KIDNAPPING/ ABDUCTION,ARSON,22,0.03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0.18,0,0,,,,,0,0,0,0,1,0.04,0,0,0,0
9,KIDNAPPING/ ABDUCTION,STOLEN PROPERTY OFFENSES,19,0.03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0.18,0,0,,,,,0,0,0,0,1,0.04,0,0,0,0
9,KIDNAPPING/ ABDUCTION,ROBBERY,132,0.18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0.18,0,0,,,,,0,0,0,0,1,0.04,0,0,0,0
9,KIDNAPPING/ ABDUCTION,KIDNAPPING/ ABDUCTION,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0.18,0,0,,,,,0,0,0,0,1,0.04,0,0,0,0
9,KIDNAPPING/ ABDUCTION,COUNTERFEITING / FORGERY,30,0.04,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0.18,0,0,,,,,0,0,0,0,1,0.04,0,0,0,0
9,KIDNAPPING/ ABDUCTION,FRAUD OFFENSES,107,0.14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0.18,0,0,,,,,0,0,0,0,1,0.04,0,0,0,0
9,KIDNAPPING/ ABDUCTION,GAMBLING OFFENSES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0.18,0,0,,,,,0,0,0,0,1,0.04,0,0,0,0
9,KIDNAPPING/ ABDUCTION,BURGLARY/ BREAKING & ENTERING,599,0.81,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0.18,0,0,,,,,0,0,0,0,1,0.04,0,0,0,0
9,KIDNAPPING/ ABDUCTION,PORNOGRAPHY/ OBSCENE MATERIAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0.18,0,0,,,,,0,0,0,0,1,0.04,0,0,0,0
9,KIDNAPPING/ ABDUCTION,DRUG/ NARCOTIC VIOLATIONS,412,0.55,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0.18,0,0,,,,,0,0,0,0,1,0.04,0,0,0,0
9,KIDNAPPING/ ABDUCTION,HOMICIDE OFFENSES,9,0.01,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0.18,0,0,,,,,0,0,0,0,1,0.04,0,0,0,0
9,KIDNAPPING/ ABDUCTION,WEAPON LAW VIOLATIONS,65,0.09,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0.18,0,0,,,,,0,0,0,0,1,0.04,0,0,0,0
9,LARCENY/ THEFT OFFENSES,EMBEZZELMENT,32,0.04,33,5.22,52,5.11,5,2.55,109,3.25,0,0,60,2.02,,,,,49,3.28,,,75,2.57,57,3.18,88,3.05,,,85,3.55,56,4.66,108,3.12,,,16,2.04,,,0,0,17,4.53,,,115,3.41,2,50,28,2.7,28,2.94,0,0,60,3.22,4,1.23,29,4.31,39,3.39,,,13,2.08,10,4.13,30,2.03,1,8.33,105,3.05,40,1.85,74,3.99,1,2,35,1.84,72,3.2,,,41,3.09,73,4.11,64,2.21,16,3.4,45,3.2,0,0,0,0,0,0,42,3.12,24,2.09,,,19,2.66,27,1.67,46,3.77,9,2.09,44,3.72,23,4.09,62,3.28,,,,,7,2.83,58,2.62,49,2.18,54,2.86,24,3.18
9,LARCENY/ THEFT OFFENSES,WEAPON LAW VIOLATIONS,65,0.09,33,5.22,52,5.11,5,2.55,109,3.25,0,0,60,2.02,,,,,49,3.28,,,75,2.57,57,3.18,88,3.05,,,85,3.55,56,4.66,108,3.12,,,16,2.04,,,0,0,17,4.53,,,115,3.41,2,50,28,2.7,28,2.94,0,0,60,3.22,4,1.23,29,4.31,39,3.39,,,13,2.08,10,4.13,30,2.03,1,8.33,105,3.05,40,1.85,74,3.99,1,2,35,1.84,72,3.2,,,41,3.09,73,4.11,64,2.21,16,3.4,45,3.2,0,0,0,0,0,0,42,3.12,24,2.09,,,19,2.66,27,1.67,46,3.77,9,2.09,44,3.72,23,4.09,62,3.28,,,,,7,2.83,58,2.62,49,2.18,54,2.86,24,3.18
9,LARCENY/ THEFT OFFENSES,BRIBERY,0,0,33,5.22,52,5.11,5,2.55,109,3.25,0,0,60,2.02,,,,,49,3.28,,,75,2.57,57,3.18,88,3.05,,,85,3.55,56,4.66,108,3.12,,,16,2.04,,,0,0,17,4.53,,,115,3.41,2,50,28,2.7,28,2.94,0,0,60,3.22,4,1.23,29,4.31,39,3.39,,,13,2.08,10,4.13,30,2.03,1,8.33,105,3.05,40,1.85,74,3.99,1,2,35,1.84,72,3.2,,,41,3.09,73,4.11,64,2.21,16,3.4,45,3.2,0,0,0,0,0,0,42,3.12,24,2.09,,,19,2.66,27,1.67,46,3.77,9,2.09,44,3.72,23,4.09,62,3.28,,,,,7,2.83,58,2.62,49,2.18,54,2.86,24,3.18
9,LARCENY/ THEFT OFFENSES,LARCENY/ THEFT OFFENSES,2223,2.99,33,5.22,52,5.11,5,2.55,109,3.25,0,0,60,2.02,,,,,49,3.28,,,75,2.57,57,3.18,88,3.05,,,85,3.55,56,4.66,108,3.12,,,16,2.04,,,0,0,17,4.53,,,115,3.41,2,50,28,2.7,28,2.94,0,0,60,3.22,4,1.23,29,4.31,39,3.39,,,13,2.08,10,4.13,30,2.03,1,8.33,105,3.05,40,1.85,74,3.99,1,2,35,1.84,72,3.2,,,41,3.09,73,4.11,64,2.21,16,3.4,45,3.2,0,0,0,0,0,0,42,3.12,24,2.09,,,19,2.66,27,1.67,46,3.77,9,2.09,44,3.72,23,4.09,62,3.28,,,,,7,2.83,58,2.62,49,2.18,54,2.86,24,3.18
9,LARCENY/ THEFT OFFENSES,PORNOGRAPHY/ OBSCENE MATERIAL,0,0,33,5.22,52,5.11,5,2.55,109,3.25,0,0,60,2.02,,,,,49,3.28,,,75,2.57,57,3.18,88,3.05,,,85,3.55,56,4.66,108,3.12,,,16,2.04,,,0,0,17,4.53,,,115,3.41,2,50,28,2.7,28,2.94,0,0,60,3.22,4,1.23,29,4.31,39,3.39,,,13,2.08,10,4.13,30,2.03,1,8.33,105,3.05,40,1.85,74,3.99,1,2,35,1.84,72,3.2,,,41,3.09,73,4.11,64,2.21,16,3.4,45,3.2,0,0,0,0,0,0,42,3.12,24,2.09,,,19,2.66,27,1.67,46,3.77,9,2.09,44,3.72,23,4.09,62,3.28,,,,,7,2.83,58,2.62,49,2.18,54,2.86,24,3.18
