Month,NIRBRS Crime,Frequency All Neighborhoods,Frequency % All Neighborhoods,Frequency at 75252,Frequency % at 75252,Frequency at 75248,Frequency % at 75248,Frequency at 75246,Frequency % at 75246,Frequency at 75243,Frequency % at 75243,Frequency at 75042,Frequency % at 75042,Frequency at 75216,Frequency % at 75216,Frequency at 75115,Frequency % at 75115,Frequency at 75062,Frequency % at 75062,Frequency at 75212,Frequency % at 75212,Frequency at 75137,Frequency % at 75137,Frequency at 75211,Frequency % at 75211,Frequency at 75229,Frequency % at 75229,Frequency at 75231,Frequency % at 75231,Frequency at 75041,Frequency % at 75041,Frequency at 75206,Frequency % at 75206,Frequency at 75247,Frequency % at 75247,Frequency at 75220,Frequency % at 75220,Frequency at 75149,Frequency % at 75149,Frequency at 75210,Frequency % at 75210,Frequency at 75104,Frequency % at 75104,Frequency at 75001,Frequency % at 75001,Frequency at 75251,Frequency % at 75251,Frequency at 75080,Frequency % at 75080,Frequency at 75204,Frequency % at 75204,Frequency at 75006,Frequency % at 75006,Frequency at 75254,Frequency % at 75254,Frequency at 75218,Frequency % at 75218,Frequency at 75116,Frequency % at 75116,Frequency at 75287,Frequency % at 75287,Frequency at 75234,Frequency % at 75234,Frequency at 75209,Frequency % at 75209,Frequency at 75202,Frequency % at 75202,Frequency at 75141,Frequency % at 75141,Frequency at 75233,Frequency % at 75233,Frequency at 75244,Frequency % at 75244,Frequency at 75232,Frequency % at 75232,Frequency at 75270,Frequency % at 75270,Frequency at 75228,Frequency % at 75228,Frequency at 75227,Frequency % at 75227,Frequency at 75240,Frequency % at 75240,Frequency at 75019,Frequency % at 75019,Frequency at 75208,Frequency % at 75208,Frequency at 75201,Frequency % at 75201,Frequency at 75052,Frequency % at 75052,Frequency at 75214,Frequency % at 75214,Frequency at 75219,Frequency % at 75219,Frequency at 75217,Frequency % at 75217,Frequency at 75225,Frequency % at 75225,Frequency at 75238,Frequency % at 75238,Frequency at 75051,Frequency % at 75051,Frequency at 75063,Frequency % at 75063,Frequency at 75007,Frequency % at 75007,Frequency at 75226,Frequency % at 75226,Frequency at 75203,Frequency % at 75203,Frequency at 75134,Frequency % at 75134,Frequency at 75236,Frequency % at 75236,Frequency at 75224,Frequency % at 75224,Frequency at 75207,Frequency % at 75207,Frequency at 75205,Frequency % at 75205,Frequency at 75230,Frequency % at 75230,Frequency at 75253,Frequency % at 75253,Frequency at 75235,Frequency % at 75235,Frequency at 75159,Frequency % at 75159,Frequency at 75081,Frequency % at 75081,Frequency at 75249,Frequency % at 75249,Frequency at 75241,Frequency % at 75241,Frequency at 75215,Frequency % at 75215,Frequency at 75237,Frequency % at 75237,Frequency at 75223,Frequency % at 75223
2,ROBBERY-INDIVIDUAL,87,0.12,1,0.16,2,0.2,0,0,9,0.27,,,7,0.24,,,,,1,0.07,,,5,0.17,1,0.06,3,0.1,0,0,1,0.04,1,0.08,7,0.2,,,1,0.13,,,,,0,0,0,0,2,0.06,,,1,0.1,0,0,,,3,0.16,2,0.62,0,0,2,0.17,,,2,0.32,0,0,2,0.14,,,3,0.09,1,0.05,3,0.16,0,0,2,0.11,2,0.09,,,2,0.15,1,0.06,3,0.1,0,0,0,0,0,0,0,0,,,1,0.07,0,0,,,2,0.28,2,0.12,0,0,1,0.23,1,0.08,0,0,1,0.05,0,0,0,0,0,0,2,0.09,2,0.09,4,0.21,1,0.13
2,SHOPLIFTING,124,0.17,2,0.32,7,0.69,0,0,3,0.09,,,2,0.07,,,,,5,0.33,,,4,0.14,2,0.11,14,0.48,0,0,4,0.17,3,0.25,5,0.14,,,0,0,,,,,0,0,0,0,9,0.27,,,5,0.48,3,0.32,,,1,0.05,0,0,1,0.15,2,0.17,,,1,0.16,2,0.83,16,1.08,,,2,0.06,1,0.05,8,0.43,0,0,1,0.05,1,0.04,,,1,0.08,2,0.11,2,0.07,2,0.42,3,0.21,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,3,0.25,1,0.18,2,0.11,0,0,0,0,0,0,2,0.09,1,0.04,1,0.05,0,0
2,SIMPLE ASSAULT,141,0.19,1,0.16,2,0.2,1,0.51,9,0.27,,,9,0.3,,,,,7,0.47,,,4,0.14,7,0.39,3,0.1,0,0,6,0.25,5,0.42,9,0.26,,,3,0.38,,,,,1,0.27,0,0,3,0.09,,,0,0,3,0.32,,,2,0.11,1,0.31,2,0.3,5,0.43,,,4,0.64,1,0.41,2,0.14,,,10,0.29,1,0.05,1,0.05,0,0,4,0.21,5,0.22,,,1,0.08,4,0.23,3,0.1,0,0,0,0,0,0,0,0,,,5,0.37,1,0.09,,,0,0,1,0.06,1,0.08,0,0,0,0,3,0.53,2,0.11,0,0,0,0,0,0,2,0.09,5,0.22,1,0.05,1,0.13
2,STOLEN PROPERTY OFFENSES,25,0.03,0,0,0,0,0,0,3,0.09,,,3,0.1,,,,,0,0,,,0,0,1,0.06,0,0,0,0,1,0.04,3,0.25,6,0.17,,,0,0,,,,,0,0,0,0,1,0.03,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,1,0.05,0,0,0,0,1,0.04,,,1,0.08,0,0,2,0.07,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13
2,THEFT FROM MOTOR VEHICLE,878,1.18,16,2.53,8,0.79,1,0.51,43,1.28,,,16,0.54,,,,,8,0.54,,,42,1.44,21,1.17,34,1.18,0,0,39,1.63,9,0.75,31,0.9,,,5,0.64,,,,,1,0.27,1,6.67,81,2.4,,,19,1.83,14,1.47,,,27,1.45,2,0.62,13,1.93,16,1.39,,,7,1.12,3,1.24,7,0.47,,,20,0.58,13,0.6,12,0.65,0,0,23,1.21,39,1.73,,,19,1.43,24,1.35,22,0.76,9,1.91,12,0.85,0,0,1,16.67,,,25,1.86,5,0.43,,,10,1.4,10,0.62,36,2.95,6,1.4,22,1.86,3,0.53,23,1.22,0,0,0,0,5,2.02,52,2.35,7,0.31,11,0.58,5,0.66
2,THEFT OF BUILDING,72,0.1,0,0,0,0,0,0,4,0.12,,,2,0.07,,,,,0,0,,,5,0.17,3,0.17,3,0.1,0,0,2,0.08,1,0.08,2,0.06,,,1,0.13,,,,,0,0,0,0,4,0.12,,,3,0.29,1,0.11,,,0,0,1,0.31,0,0,0,0,,,0,0,1,0.41,3,0.2,,,4,0.12,0,0,2,0.11,0,0,1,0.05,7,0.31,,,3,0.23,2,0.11,2,0.07,0,0,1,0.07,1,3.33,0,0,,,1,0.07,0,0,,,0,0,1,0.06,1,0.08,1,0.23,1,0.08,0,0,1,0.05,0,0,0,0,0,0,1,0.05,4,0.18,2,0.11,0,0
2,THEFT OF COIN-OPERATED MACHINE OR DEVICE,2,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0.07,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,THEFT OF MOTOR VEHICLE PARTS OR ACCESSORIES,530,0.71,6,0.95,8,0.79,0,0,18,0.54,,,8,0.27,,,,,7,0.47,,,17,0.58,10,0.56,32,1.11,0,0,24,1,19,1.58,21,0.61,,,0,0,,,,,6,1.6,0,0,29,0.86,,,9,0.87,11,1.16,,,10,0.54,1,0.31,3,0.45,5,0.43,,,6,0.96,3,1.24,6,0.41,,,27,0.79,12,0.56,14,0.76,1,2,18,0.95,26,1.16,,,6,0.45,7,0.39,12,0.41,4,0.85,15,1.07,0,0,0,0,,,14,1.04,3,0.26,,,5,0.7,11,0.68,28,2.29,2,0.47,13,1.1,3,0.53,16,0.85,0,0,0,0,2,0.81,9,0.41,8,0.36,11,0.58,4,0.53
2,UUMV,820,1.1,10,1.58,8,0.79,2,1.02,30,0.89,,,26,0.88,,,,,9,0.6,,,48,1.64,18,1,33,1.14,0,0,27,1.13,15,1.25,46,1.33,,,9,1.15,,,,,7,1.87,0,0,31,0.92,,,17,1.64,6,0.63,,,15,0.81,9,2.77,4,0.59,16,1.39,,,7,1.12,1,0.41,17,1.15,,,25,0.73,12,0.56,21,1.13,0,0,23,1.21,30,1.33,,,16,1.2,16,0.9,29,1,7,1.49,22,1.57,1,3.33,0,0,,,6,0.45,14,1.22,,,14,1.96,26,1.61,12,0.98,6,1.4,13,1.1,12,2.14,13,0.69,0,0,0,0,5,2.02,28,1.26,19,0.84,28,1.49,11,1.46
2,WEAPON LAW VIOLATIONS,41,0.06,0,0,1,0.1,1,0.51,0,0,,,4,0.13,,,,,1,0.07,,,2,0.07,1,0.06,0,0,0,0,0,0,0,0,4,0.12,,,0,0,,,,,1,0.27,0,0,0,0,,,0,0,0,0,,,1,0.05,0,0,0,0,0,0,,,2,0.32,0,0,2,0.14,,,5,0.15,2,0.09,2,0.11,0,0,1,0.05,1,0.04,,,0,0,1,0.06,0,0,0,0,1,0.07,0,0,0,0,,,0,0,0,0,,,1,0.14,0,0,1,0.08,0,0,0,0,0,0,3,0.16,0,0,1,9.09,0,0,1,0.05,0,0,1,0.05,0,0
2,WELFARE FRAUD,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,AGG ASSAULT - NFV,240,0.32,0,0,1,0.1,1,0.51,13,0.39,0,0,25,0.84,0,0,0,0,4,0.27,,,7,0.24,4,0.22,6,0.21,,,6,0.25,4,0.33,8,0.23,0,0,3,0.38,0,0,0,0,1,0.27,0,0,8,0.24,,,2,0.19,0,0,,,8,0.43,1,0.31,1,0.15,0,0,0,0,3,0.48,1,0.41,11,0.74,,,16,0.47,3,0.14,3,0.16,0,0,6,0.32,4,0.18,,,3,0.23,3,0.17,16,0.55,1,0.21,4,0.28,0,0,,,,,3,0.22,7,0.61,0,0,1,0.14,6,0.37,0,0,0,0,3,0.25,6,1.07,2,0.11,,,,,1,0.4,10,0.45,12,0.53,5,0.27,7,0.93
3,ALL OTHER LARCENY,568,0.76,5,0.79,9,0.88,2,1.02,30,0.89,0,0,20,0.67,0,0,0,0,20,1.34,,,23,0.79,11,0.61,20,0.69,,,21,0.88,5,0.42,18,0.52,0,0,7,0.89,1,50,1,5.56,0,0,3,20,40,1.19,,,5,0.48,13,1.37,,,12,0.64,3,0.92,4,0.59,5,0.43,0,0,3,0.48,2,0.83,11,0.74,,,22,0.64,20,0.93,9,0.49,1,2,18,0.95,21,0.93,,,13,0.98,14,0.79,21,0.72,3,0.64,6,0.43,0,0,,,,,9,0.67,7,0.61,0,0,6,0.84,12,0.74,8,0.66,5,1.16,9,0.76,5,0.89,20,1.06,,,,,3,1.21,15,0.68,10,0.44,12,0.64,5,0.66
3,ANIMAL CRUELTY,5,0.01,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0.03,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0.03,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0.07,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,1,0.05,0,0
3,ARSON,29,0.04,0,0,0,0,0,0,0,0,0,0,3,0.1,0,0,0,0,0,0,,,2,0.07,3,0.17,1,0.03,,,2,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,,,0,0,0,0,,,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,2,0.11,0,0,2,0.11,0,0,,,1,0.08,0,0,1,0.03,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,2,0.12,2,0.16,0,0,0,0,1,0.18,2,0.11,,,,,0,0,1,0.05,2,0.09,0,0,0,0
3,BETTING/ WAGERING,8,0.01,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07,,,3,0.09,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2,0.14,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18,0,0,,,,,0,0,0,0,0,0,0,0,0,0
3,BRIBERY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
3,BURGLARY-BUSINESS,281,0.38,0,0,4,0.39,0,0,12,0.36,1,20,8,0.27,0,0,0,0,5,0.33,,,17,0.58,10,0.56,7,0.24,,,9,0.38,6,0.5,8,0.23,0,0,5,0.64,0,0,0,0,0,0,0,0,12,0.36,,,1,0.1,4,0.42,,,1,0.05,3,0.92,2,0.3,1,0.09,0,0,2,0.32,1,0.41,5,0.34,,,14,0.41,7,0.32,5,0.27,0,0,14,0.74,4,0.18,,,6,0.45,4,0.23,18,0.62,0,0,7,0.5,0,0,,,,,1,0.07,6,0.52,0,0,7,0.98,8,0.5,3,0.25,4,0.93,9,0.76,0,0,8,0.42,,,,,2,0.81,6,0.27,9,0.4,7,0.37,8,1.06
3,BURGLARY-RESIDENCE,187,0.25,0,0,1,0.1,1,0.51,7,0.21,0,0,15,0.51,0,0,0,0,1,0.07,,,7,0.24,4,0.22,6,0.21,,,15,0.63,0,0,1,0.03,0,0,1,0.13,0,0,0,0,3,0.8,0,0,13,0.39,,,2,0.19,5,0.53,,,5,0.27,0,0,1,0.15,2,0.17,0,0,3,0.48,0,0,3,0.2,,,12,0.35,8,0.37,4,0.22,0,0,3,0.16,6,0.27,,,6,0.45,5,0.28,3,0.1,0,0,4,0.28,0,0,,,,,3,0.22,5,0.43,0,0,1,0.14,6,0.37,3,0.25,0,0,2,0.17,1,0.18,8,0.42,,,,,0,0,5,0.23,3,0.13,2,0.11,1,0.13
3,COUNTERFEITING / FORGERY,24,0.03,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0.06,1,0.03,,,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,1,0.27,0,0,2,0.06,,,1,0.1,0,0,,,1,0.05,1,0.31,0,0,0,0,0,0,0,0,0,0,1,0.07,,,0,0,1,0.05,0,0,0,0,0,0,1,0.04,,,0,0,1,0.06,0,0,1,0.21,3,0.21,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0.08,0,0,1,0.08,0,0,1,0.05,,,,,0,0,1,0.05,0,0,1,0.05,1,0.13
3,CREDIT CARD/ ATM FRAUD,30,0.04,1,0.16,1,0.1,0,0,2,0.06,0,0,0,0,0,0,0,0,3,0.2,,,1,0.03,2,0.11,0,0,,,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0.19,0,0,,,2,0.11,0,0,0,0,0,0,0,0,1,0.16,0,0,0,0,,,0,0,0,0,1,0.05,0,0,1,0.05,1,0.04,,,0,0,2,0.11,2,0.07,0,0,1,0.07,0,0,,,,,1,0.07,0,0,0,0,0,0,1,0.06,0,0,0,0,0,0,0,0,2,0.11,,,,,0,0,1,0.05,0,0,1,0.05,0,0
3,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,706,0.95,5,0.79,5,0.49,2,1.02,43,1.28,0,0,35,1.18,0,0,0,0,4,0.27,,,23,0.79,12,0.67,23,0.8,,,15,0.63,6,0.5,39,1.13,0,0,11,1.4,0,0,0,0,4,1.07,1,6.67,26,0.77,,,11,1.06,6,0.63,,,25,1.34,3,0.92,3,0.45,13,1.13,0,0,4,0.64,1,0.41,10,0.68,,,41,1.19,24,1.11,12,0.65,0,0,15,0.79,25,1.11,,,14,1.05,22,1.24,39,1.34,5,1.06,11,0.78,0,0,,,,,13,0.97,10,0.87,0,0,6,0.84,12,0.74,11,0.9,4,0.93,6,0.51,6,1.07,27,1.43,,,,,2,0.81,23,1.04,24,1.07,19,1.01,5,0.66
3,DRUG EQUIPMENT VIOLATIONS,12,0.02,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,1,0.07,,,0,0,2,0.11,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,1,0.09,0,0,0,0,0,0,1,0.07,,,0,0,1,0.05,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0.08,0,0,0,0,1,0.18,1,0.05,,,,,0,0,1,0.05,0,0,0,0,1,0.13
3,DRUG/ NARCOTIC VIOLATIONS,399,0.54,2,0.32,0,0,2,1.02,20,0.6,0,0,31,1.05,0,0,1,50,3,0.2,,,10,0.34,14,0.78,4,0.14,,,6,0.25,6,0.5,32,0.92,0,0,13,1.66,0,0,0,0,1,0.27,0,0,4,0.12,,,3,0.29,7,0.74,,,5,0.27,1,0.31,2,0.3,8,0.7,0,0,0,0,0,0,4,0.27,,,30,0.87,6,0.28,10,0.54,0,0,13,0.68,4,0.18,,,4,0.3,6,0.34,19,0.66,2,0.42,4,0.28,0,0,,,,,6,0.45,5,0.43,0,0,2,0.28,2,0.12,5,0.41,2,0.47,4,0.34,2,0.36,6,0.32,,,,,0,0,15,0.68,45,2,19,1.01,9,1.19
3,EMBEZZELMENT,26,0.03,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,1,0.07,,,4,0.14,0,0,1,0.03,,,0,0,1,0.08,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,1,0.15,2,0.17,0,0,0,0,0,0,0,0,,,0,0,1,0.05,1,0.05,0,0,2,0.11,1,0.04,,,0,0,0,0,0,0,1,0.21,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.11,,,,,0,0,3,0.14,0,0,1,0.05,2,0.26
3,EXTORTION/ BLACKMAIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
3,FALSE PRETENSES/ SWINDLE/ CONFIDENCE GAME,83,0.11,2,0.32,2,0.2,0,0,4,0.12,0,0,1,0.03,0,0,0,0,1,0.07,,,6,0.21,1,0.06,4,0.14,,,7,0.29,2,0.17,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,,,0,0,2,0.21,,,4,0.21,0,0,0,0,4,0.35,0,0,0,0,0,0,2,0.14,,,4,0.12,1,0.05,2,0.11,0,0,1,0.05,3,0.13,,,1,0.08,4,0.23,2,0.07,0,0,3,0.21,0,0,,,,,1,0.07,0,0,0,0,1,0.14,5,0.31,3,0.25,0,0,0,0,0,0,3,0.16,,,,,0,0,1,0.05,2,0.09,0,0,1,0.13
3,HACKING/COMPUTER INVASION,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,2,0.09,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
3,"HUMAN TRAFFICKING, INVOLUNTARY SERVITUDE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
3,IDENTITY THEFT,16,0.02,1,0.16,0,0,0,0,1,0.03,0,0,1,0.03,0,0,1,50,0,0,,,0,0,2,0.11,0,0,,,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,,,1,0.1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0.03,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0.03,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0.08,0,0,0,0,0,0,2,0.11,,,,,0,0,1,0.05,0,0,0,0,1,0.13
3,IMPERSONATION,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0.13
3,INTIMIDATION,184,0.25,2,0.32,0,0,0,0,14,0.42,0,0,10,0.34,0,0,0,0,3,0.2,,,3,0.1,3,0.17,5,0.17,,,5,0.21,1,0.08,6,0.17,0,0,1,0.13,0,0,0,0,1,0.27,0,0,5,0.15,,,2,0.19,2,0.21,,,8,0.43,0,0,0,0,5,0.43,0,0,0,0,0,0,4,0.27,,,13,0.38,6,0.28,3,0.16,0,0,9,0.47,3,0.13,,,3,0.23,6,0.34,12,0.41,1,0.21,2,0.14,0,0,,,,,3,0.22,4,0.35,0,0,2,0.28,4,0.25,0,0,0,0,4,0.34,1,0.18,4,0.21,,,,,0,0,11,0.5,4,0.18,6,0.32,3,0.4
3,JUSTIFIABLE HOMICIDE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0.16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
3,KIDNAPPING/ ABDUCTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
3,MURDER & NONNEGLIGENT MANSLAUGHTER,12,0.02,0,0,0,0,0,0,0,0,0,0,2,0.07,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,,,0,0,1,0.11,,,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0.03,0,0,1,0.07,0,0,,,,,0,0,0,0,0,0,0,0,1,0.06,1,0.08,0,0,0,0,0,0,0,0,,,,,0,0,0,0,1,0.04,1,0.05,1,0.13
3,NEGLIGENT MANSLAUGHTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
3,POCKET-PICKING,12,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,4,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,,,0,0,1,0.11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0.06,0,0,0,0,0,0,0,0,,,,,4,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
3,PORNOGRAPHY/ OBSCENE MATERIAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
3,PURSE-SNATCHING,4,0.01,0,0,0,0,0,0,0,0,0,0,2,0.07,0,0,0,0,0,0,,,0,0,0,0,1,0.03,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,,,,,0,0,0,0,0,0,0,0,0,0
